x_axis,y_axis,is_anomaly
0,-36.602366,0
1,-39.494519,0
2,-39.275915,0
3,-32.136983,0
4,-21.250883,0
5,-8.3807199,0
6,-1.4603269,0
7,11.280744,0
8,17.324379,0
9,7.8071867,0
10,10.87651,0
11,7.3140272,0
12,8.9366599,0
13,7.284465,0
14,11.086282,0
15,6.7301357,0
16,5.3994604,0
17,10.086419,0
18,10.537364,0
19,10.709113,0
20,8.5211701,0
21,12.02505,0
22,12.35658,0
23,4.676834,0
24,5.5444083,0
25,3.078266,0
26,6.807407,0
27,8.1101797,0
28,7.2467435,0
29,5.4786617,0
30,7.6382624,0
31,4.6104769,0
32,11.723077,0
33,6.2509266,0
34,-0.90263841,0
35,-0.3049219,0
36,-0.82673467,0
37,-0.7558815,0
38,7.4019892,0
39,27.511098,0
40,52.447154,0
41,133.4735,0
42,132.87928,0
43,-15.329163,0
44,-25.074363,0
45,-33.185148,0
46,-30.124936,0
47,-28.356465,0
48,-26.991861,0
49,-24.269727,0
50,-25.240675,0
51,-24.015946,0
52,-23.534358,0
53,-24.76562,0
54,-29.634886,0
55,-29.531966,0
56,-31.879269,0
57,-35.567515,0
58,-30.431326,0
59,-22.368075,0
60,-7.868408,0
61,-2.2427305,0
62,7.3478728,0
63,9.5422271,0
64,12.997432,0
65,10.66126,0
66,6.4537711,0
67,9.0192508,0
68,6.4474254,0
69,3.4655258,0
70,4.0812104,0
71,5.6887525,0
72,3.3047948,0
73,3.2149589,0
74,4.4553934,0
75,5.5897798,0
76,4.7375652,0
77,6.3127309,0
78,5.1836161,0
79,8.0365915,0
80,6.0351059,0
81,9.5231217,0
82,5.6717881,0
83,7.3431383,0
84,7.6714842,0
85,5.654445,0
86,6.3361251,0
87,6.6841054,0
88,10.263904,0
89,3.8778852,0
90,2.6525502,0
91,4.3136491,0
92,4.4222451,0
93,8.6160238,0
94,25.537964,0
95,29.552034,0
96,83.142354,0
97,153.39704,0
98,43.973586,0
99,-20.303066,0
100,-24.080878,0
101,-23.985672,0
102,-25.196521,0
103,-19.334321,0
104,-21.183661,0
105,-20.028731,0
106,-25.358988,0
107,-20.761313,0
108,-26.263585,0
109,-29.911032,0
110,-31.214482,0
111,-37.388268,0
112,-35.96095,0
113,-34.192588,0
114,-30.28289,0
115,-20.089904,0
116,-4.8737431,0
117,2.9615292,0
118,8.2873902,0
119,14.178906,0
120,6.1451289,0
121,11.474341,0
122,8.825932,0
123,10.204512,0
124,10.136331,0
125,10.979584,0
126,12.289965,0
127,13.15982,0
128,11.480729,0
129,11.947927,0
130,11.466642,0
131,11.907802,0
132,11.101572,0
133,9.8605769,0
134,10.166652,0
135,11.689721,0
136,8.0928895,0
137,9.3259166,0
138,7.8390877,0
139,5.6715115,0
140,5.8037147,0
141,3.3925319,0
142,0.03670113,0
143,3.145605,0
144,6.1320699,0
145,-0.72869024,0
146,-1.2267449,0
147,-0.95719523,0
148,-3.529452,0
149,15.531559,0
150,24.069822,0
151,32.231158,0
152,110.71596,0
153,162.31507,0
154,6.8854099,0
155,-21.08366,0
156,-22.107192,0
157,-19.662698,0
158,-24.777495,0
159,-20.210335,0
160,-23.015367,0
161,-21.077831,0
162,-18.933282,0
163,-22.222334,0
164,-21.69265,0
165,-25.892086,0
166,-29.85046,0
167,-43.118491,0
168,-41.00777,0
169,-31.483656,0
170,-25.786635,0
171,-17.92592,0
172,-3.750427,0
173,3.8317824,0
